claim_no,Occurrence,Development,Incurred
1654,18,23,57934.2594997211
1654,18,24,57934.2594997211
1654,18,25,57934.2594997211
1655,19,0,60.7310275061316
1655,19,1,60.7310275061316
1655,19,2,52.7610076883075
1655,19,3,52.7610076883075
1655,19,4,52.7610076883075
1655,19,5,52.7610076883075
1655,19,6,52.7610076883075
1655,19,7,52.7610076883075
1655,19,8,52.7610076883075
1655,19,9,52.7610076883075
1655,19,10,52.7610076883075
1655,19,11,52.7610076883075
1655,19,12,52.7610076883075
1655,19,13,52.7610076883075
1655,19,14,52.7610076883075
1655,19,15,52.7610076883075
1655,19,16,52.7610076883075
1655,19,17,52.7610076883075
1655,19,18,52.7610076883075
1655,19,19,52.7610076883075
1655,19,20,52.7610076883075
1655,19,21,52.7610076883075
1655,19,22,52.7610076883075
1655,19,23,52.7610076883075
1655,19,24,52.7610076883075
1656,19,0,3196.61827379094
1656,19,1,3196.61827379094
1656,19,2,3196.61827379094
1656,19,3,3196.61827379094
1656,19,4,3196.61827379094
1656,19,5,17767.5623112603
1656,19,6,51203.0522762497
1656,19,7,51203.0522762497
1656,19,8,53084.1424937268
1656,19,9,53084.1424937268
1656,19,10,52892.1622999937
1656,19,11,52892.1622999937
1656,19,12,52892.1622999937
1656,19,13,52892.1622999937
1656,19,14,52892.1622999937
1656,19,15,52892.1622999937
1656,19,16,52892.1622999937
1656,19,17,52892.1622999937
1656,19,18,52892.1622999937
1656,19,19,52892.1622999937
1656,19,20,52892.1622999937
1656,19,21,52892.1622999937
1656,19,22,52892.1622999937
1656,19,23,52892.1622999937
1656,19,24,52892.1622999937
1657,21,0,51018.4423632991
1657,21,1,51018.4423632991
1657,21,2,61220.1032589523
1657,21,3,96965.0301570794
1657,21,4,101435.31301687
1657,21,5,101435.31301687
1657,21,6,101924.891514789
1657,21,7,101924.891514789
1657,21,8,91216.5084023872
1657,21,9,91216.5084023872
1657,21,10,91216.5084023872
1657,21,11,91216.5084023872
1657,21,12,91216.5084023872
1657,21,13,91216.5084023872
1657,21,14,91216.5084023872
1657,21,15,91216.5084023872
1657,21,16,91216.5084023872
1657,21,17,91216.5084023872
1657,21,18,91216.5084023872
1657,21,19,91216.5084023872
1657,21,20,91216.5084023872
1657,21,21,91216.5084023872
1657,21,22,91216.5084023872
1658,18,0,88882.5177790595
1658,18,1,88882.5177790595
1658,18,2,88882.5177790595
1658,18,3,88882.5177790595
1658,18,4,88882.5177790595
1658,18,5,88882.5177790595
1658,18,6,88882.5177790595
1658,18,7,88882.5177790595
1658,18,8,88882.5177790595
1658,18,9,422420.13661306095
1658,18,10,422420.13661306095
1658,18,11,422420.13661306095
1658,18,12,422420.13661306095
1658,18,13,422420.13661306095
1658,18,14,422420.13661306095
1658,18,15,422420.13661306095
1658,18,16,422420.13661306095
1658,18,17,422420.13661306095
1658,18,18,422420.13661306095
1658,18,19,422420.13661306095
1658,18,20,422420.13661306095
1658,18,21,422420.13661306095
1658,18,22,422420.13661306095
1658,18,23,404842.330659947
1658,18,24,404842.330659947
1658,18,25,404842.330659947
1659,19,0,6750.0017348434
1659,19,1,7935.19659403398
1659,19,2,7677.41936791553
1659,19,3,7677.41936791553
1659,19,4,7677.41936791553
1659,19,5,7677.41936791553
1659,19,6,7677.41936791553
1659,19,7,7677.41936791553
1659,19,8,7677.41936791553
1659,19,9,7677.41936791553
1659,19,10,7677.41936791553
1659,19,11,7677.41936791553
1659,19,12,7677.41936791553
1659,19,13,7677.41936791553
1659,19,14,7677.41936791553
1659,19,15,7677.41936791553
1659,19,16,7677.41936791553
1659,19,17,7677.41936791553
1659,19,18,7677.41936791553
1659,19,19,7677.41936791553
1659,19,20,7677.41936791553
1659,19,21,7677.41936791553
1659,19,22,7677.41936791553
1659,19,23,7677.41936791553
1659,19,24,7677.41936791553
1660,19,0,37598.7180146007
1660,19,1,51730.090567191
1660,19,2,51730.090567191
1660,19,3,51730.090567191
1660,19,4,51730.090567191
1660,19,5,51730.090567191
1660,19,6,49858.494233801
1660,19,7,49858.494233801
1660,19,8,49858.494233801
1660,19,9,49858.494233801
1660,19,10,49858.494233801
1660,19,11,49858.494233801
1660,19,12,49858.494233801
1660,19,13,49858.494233801
1660,19,14,49858.494233801
1660,19,15,49858.494233801
1660,19,16,49858.494233801
1660,19,17,49858.494233801
1660,19,18,49858.494233801
1660,19,19,49858.494233801
1660,19,20,49858.494233801
1660,19,21,49858.494233801
1660,19,22,49858.494233801
1660,19,23,49858.494233801
1660,19,24,49858.494233801
1661,18,0,7820.50668471142
1661,18,1,8848.9514787438
1661,18,2,8848.9514787438
1661,18,3,44039.8410194365
1661,18,4,39174.7930966677
1661,18,5,35648.361673438
1661,18,6,35648.361673438
1661,18,7,35648.361673438
1661,18,8,35648.361673438
1661,18,9,35648.361673438
1661,18,10,35648.361673438
1661,18,11,35648.361673438
1661,18,12,35648.361673438
1661,18,13,35648.361673438
1661,18,14,35648.361673438
1661,18,15,35648.361673438
1661,18,16,35648.361673438
1661,18,17,35648.361673438
1661,18,18,35648.361673438
1661,18,19,35648.361673438
1661,18,20,35648.361673438
1661,18,21,35648.361673438
1661,18,22,35648.361673438
1661,18,23,35648.361673438
1661,18,24,35648.361673438
1661,18,25,35648.361673438
1662,19,0,27997.5670260543
1662,19,1,27997.5670260543
1662,19,2,27997.5670260543
1662,19,3,28902.9742039076
1662,19,4,28902.9742039076
1662,19,5,260355.836511942
1662,19,6,260355.836511942
1662,19,7,260355.836511942
1662,19,8,591296.072921226
1662,19,9,591296.072921226
1662,19,10,591296.072921226
1662,19,11,591296.072921226
1662,19,12,540672.126544773
1662,19,13,540672.126544773
1662,19,14,540672.126544773
1662,19,15,540672.126544773
1662,19,16,540672.126544773
1662,19,17,540672.126544773
1662,19,18,540672.126544773
1662,19,19,540672.126544773
1662,19,20,540672.126544773
1662,19,21,540672.126544773
1662,19,22,540672.126544773
1662,19,23,540672.126544773
1662,19,24,540672.126544773
1663,18,0,2385.76777548951
1663,18,1,2133.15898018363
1663,18,2,2133.15898018363
1663,18,3,2133.15898018363
1663,18,4,2133.15898018363
1663,18,5,2133.15898018363
1663,18,6,2133.15898018363
1663,18,7,2133.15898018363
1663,18,8,2133.15898018363
1663,18,9,2133.15898018363
1663,18,10,2133.15898018363
1663,18,11,2133.15898018363
1663,18,12,2133.15898018363
1663,18,13,2133.15898018363
1663,18,14,2133.15898018363
1663,18,15,2133.15898018363
1663,18,16,2133.15898018363
1663,18,17,2133.15898018363
1663,18,18,2133.15898018363
1663,18,19,2133.15898018363
1663,18,20,2133.15898018363
1663,18,21,2133.15898018363
1663,18,22,2133.15898018363
1663,18,23,2133.15898018363
1663,18,24,2133.15898018363
1663,18,25,2133.15898018363
1664,19,0,236387.486955282
1664,19,1,236387.486955282
1664,19,2,236387.486955282
1664,19,3,236387.486955282
1664,19,4,297910.408530737
1664,19,5,297910.408530737
1664,19,6,297910.408530737
1664,19,7,297910.408530737
1664,19,8,333389.161733894
1664,19,9,333389.161733894
1664,19,10,333389.161733894
1664,19,11,333389.161733894
1664,19,12,333389.161733894
1664,19,13,333389.161733894
1664,19,14,333389.161733894
1664,19,15,327424.145981548
1664,19,16,327424.145981548
1664,19,17,327424.145981548
1664,19,18,327424.145981548
1664,19,19,327424.145981548
1664,19,20,327424.145981548
1664,19,21,327424.145981548
1664,19,22,327424.145981548
1664,19,23,327424.145981548
1664,19,24,327424.145981548
1665,18,0,24897.0285318662
1665,18,1,24897.0285318662
1665,18,2,24897.0285318662
1665,18,3,24897.0285318662
1665,18,4,24897.0285318662
1665,18,5,27266.5451023706
1665,18,6,27266.5451023706
1665,18,7,27266.5451023706
1665,18,8,27266.5451023706
1665,18,9,26980.5426899339
1665,18,10,181433.207178052
1665,18,11,181433.207178052
1665,18,12,181433.207178052
1665,18,13,181433.207178052
1665,18,14,181433.207178052
1665,18,15,410905.45245277
1665,18,16,393129.162344539
1665,18,17,393129.162344539
1665,18,18,393129.162344539
1665,18,19,390211.30547038
1665,18,20,390211.30547038
1665,18,21,390211.30547038
1665,18,22,390211.30547038
1665,18,23,390211.30547038
1665,18,24,390211.30547038
1665,18,25,390211.30547038
1666,19,0,43018.0089157349
1666,19,1,43018.0089157349
1666,19,2,54930.09962228
1666,19,3,54930.09962228
1666,19,4,58530.1814459446
1666,19,5,61888.5995131745
1666,19,6,66525.9794650831
1666,19,7,64265.7139174352
1666,19,8,64421.7415011589
1666,19,9,64421.7415011589
1666,19,10,64421.7415011589
1666,19,11,64421.7415011589
1666,19,12,64421.7415011589
1666,19,13,64421.7415011589
1666,19,14,64421.7415011589
1666,19,15,64421.7415011589
1666,19,16,64421.7415011589
1666,19,17,64421.7415011589
1666,19,18,64421.7415011589
1666,19,19,64421.7415011589
1666,19,20,64421.7415011589
1666,19,21,64421.7415011589
1666,19,22,64421.7415011589
1666,19,23,64421.7415011589
1666,19,24,64421.7415011589
1667,20,0,14967.2772111279
1667,20,1,14967.2772111279
1667,20,2,16002.6479947269
1667,20,3,16002.6479947269
1667,20,4,20210.2601722964
1667,20,5,109334.573860269
1667,20,6,109334.573860269
1667,20,7,111082.734066056
1667,20,8,103824.726754334
1667,20,9,101558.298794846
1667,20,10,101558.298794846
1667,20,11,303947.62492796
1667,20,12,303947.62492796
1667,20,13,257675.455140138
1667,20,14,257675.455140138
1667,20,15,255705.307119257
1667,20,16,255705.307119257
1667,20,17,255705.307119257
1667,20,18,255705.307119257
1667,20,19,255705.307119257
1667,20,20,255705.307119257
1667,20,21,255705.307119257
1667,20,22,255705.307119257
1667,20,23,255705.307119257
1668,20,0,249540.390137853
1668,20,1,249540.390137853
1668,20,2,249540.390137853
1668,20,3,249540.390137853
1668,20,4,249540.390137853
1668,20,5,249540.390137853
1668,20,6,249540.390137853
1668,20,7,249540.390137853
1668,20,8,249540.390137853
1668,20,9,235667.366883706
1668,20,10,196716.927868013
1668,20,11,196716.927868013
1668,20,12,196716.927868013
1668,20,13,196716.927868013
1668,20,14,196716.927868013
1668,20,15,196716.927868013
1668,20,16,196716.927868013
1668,20,17,196716.927868013
1668,20,18,196716.927868013
1668,20,19,163512.220422424
1668,20,20,163512.220422424
1668,20,21,163512.220422424
1668,20,22,163512.220422424
1668,20,23,163512.220422424
1669,19,0,16219.7051659982
1669,19,1,16219.7051659982
1669,19,2,19860.0276794229
1669,19,3,21939.2733850951
1669,19,4,21939.2733850951
1669,19,5,21939.2733850951
1669,19,6,21939.2733850951
1669,19,7,21549.0404605054
1669,19,8,21549.0404605054
1669,19,9,21549.0404605054
1669,19,10,21549.0404605054
1669,19,11,21549.0404605054
1669,19,12,21549.0404605054
1669,19,13,21549.0404605054
1669,19,14,21549.0404605054
1669,19,15,21549.0404605054
1669,19,16,21549.0404605054
1669,19,17,21549.0404605054
1669,19,18,21549.0404605054
1669,19,19,21549.0404605054
1669,19,20,21549.0404605054
1669,19,21,21549.0404605054
1669,19,22,21549.0404605054
1669,19,23,21549.0404605054
1669,19,24,21549.0404605054
1670,20,0,13827.2123473922
1670,20,1,13827.2123473922
1670,20,2,21417.8466653998
1670,20,3,21417.8466653998
1670,20,4,21417.8466653998
1670,20,5,20877.5595317556
1670,20,6,20877.5595317556
1670,20,7,22417.1672450511
1670,20,8,22417.1672450511
1670,20,9,22417.1672450511
1670,20,10,22417.1672450511
1670,20,11,22417.1672450511
1670,20,12,22417.1672450511
1670,20,13,22417.1672450511
1670,20,14,22417.1672450511
1670,20,15,22417.1672450511
1670,20,16,22417.1672450511
1670,20,17,22417.1672450511
1670,20,18,22417.1672450511
1670,20,19,22417.1672450511
1670,20,20,22417.1672450511
1670,20,21,22417.1672450511
1670,20,22,22417.1672450511
1670,20,23,22417.1672450511
1671,19,0,552.607875052963
1671,19,1,476.447666544313
1671,19,2,476.447666544313
1671,19,3,476.447666544313
1671,19,4,476.447666544313
1671,19,5,476.447666544313
1671,19,6,476.447666544313
1671,19,7,476.447666544313
1671,19,8,476.447666544313
1671,19,9,476.447666544313
1671,19,10,476.447666544313
1671,19,11,476.447666544313
1671,19,12,476.447666544313
1671,19,13,476.447666544313
1671,19,14,476.447666544313
1671,19,15,476.447666544313
1671,19,16,476.447666544313
1671,19,17,476.447666544313
1671,19,18,476.447666544313
1671,19,19,476.447666544313
1671,19,20,476.447666544313
1671,19,21,476.447666544313
1671,19,22,476.447666544313
1671,19,23,476.447666544313
1671,19,24,476.447666544313
1672,18,0,21420.7692271342
1672,18,1,24608.4187701475
1672,18,2,24608.4187701475
1672,18,3,32388.6755977285
1672,18,4,32914.9284857149
1672,18,5,32914.9284857149
1672,18,6,34178.6476744829
1672,18,7,255053.869770888
1672,18,8,262178.581739955
1672,18,9,246825.089609956
1672,18,10,254739.406387349
1672,18,11,710360.205149306
1672,18,12,710360.205149306
1672,18,13,686346.91907491
1672,18,14,686346.91907491
1672,18,15,687848.321225708
1672,18,16,687848.321225708
1672,18,17,615307.113414465
1672,18,18,593061.453247292
1672,18,19,586432.325604539
1672,18,20,586432.325604539
1672,18,21,586432.325604539
1672,18,22,586432.325604539
1672,18,23,586432.325604539
1672,18,24,586432.325604539
1672,18,25,586432.325604539
1673,19,0,26371.7991638907
1673,19,1,26371.7991638907
1673,19,2,26371.7991638907
1673,19,3,26371.7991638907
1673,19,4,26371.7991638907
1673,19,5,26371.7991638907
1673,19,6,26963.035943394
1673,19,7,26963.035943394
1673,19,8,174359.910604058
1673,19,9,174359.910604058
1673,19,10,174359.910604058
1673,19,11,180410.053797648
1673,19,12,180410.053797648
1673,19,13,180410.053797648
1673,19,14,180410.053797648
1673,19,15,180410.053797648
1673,19,16,180410.053797648
1673,19,17,180410.053797648
1673,19,18,476056.935020993
1673,19,19,476056.935020993
1673,19,20,476056.935020993
1673,19,21,476056.935020993
1673,19,22,430510.65268029
1673,19,23,430510.65268029
1673,19,24,430510.65268029
1674,18,0,41625.9094685133
1674,18,1,41625.9094685133
1674,18,2,41625.9094685133
1674,18,3,41625.9094685133
1674,18,4,41625.9094685133
1674,18,5,41625.9094685133
1674,18,6,41625.9094685133
1674,18,7,41625.9094685133
1674,18,8,179672.152742575
1674,18,9,179672.152742575
1674,18,10,179672.152742575
1674,18,11,179672.152742575
1674,18,12,179672.152742575
1674,18,13,179672.152742575
1674,18,14,446756.72766367404
1674,18,15,446756.72766367404
1674,18,16,446756.72766367404
1674,18,17,446756.72766367404
1674,18,18,446756.72766367404
1674,18,19,429632.768338643
1674,18,20,417891.74714120105
1674,18,21,417891.74714120105
1674,18,22,417891.74714120105
1674,18,23,417891.74714120105
1674,18,24,417891.74714120105
1674,18,25,417891.74714120105
1675,19,0,90167.5630911195
1675,19,1,90167.5630911195
1675,19,2,90167.5630911195
1675,19,3,90167.5630911195
1675,19,4,90167.5630911195
1675,19,5,90167.5630911195
1675,19,6,90167.5630911195
1675,19,7,90167.5630911195
1675,19,8,90167.5630911195
1675,19,9,90167.5630911195
1675,19,10,81362.779376563
1675,19,11,81362.779376563
1675,19,12,81362.779376563
1675,19,13,75433.610817465
1675,19,14,75433.610817465
1675,19,15,75433.610817465
1675,19,16,75433.610817465
1675,19,17,75433.610817465
1675,19,18,75433.610817465
1675,19,19,75433.610817465
1675,19,20,75433.610817465
1675,19,21,75433.610817465
1675,19,22,75433.610817465
1675,19,23,75433.610817465
1675,19,24,75433.610817465
1676,19,0,26492.8298542242
1676,19,1,26492.8298542242
1676,19,2,29830.3940015857
1676,19,3,28793.5489087445
1676,19,4,28793.5489087445
1676,19,5,28793.5489087445
1676,19,6,28793.5489087445
1676,19,7,28318.9350694531
1676,19,8,28318.9350694531
1676,19,9,28043.2359260182
1676,19,10,28043.2359260182
1676,19,11,28043.2359260182
1676,19,12,28043.2359260182
1676,19,13,28043.2359260182
1676,19,14,28043.2359260182
1676,19,15,28043.2359260182
1676,19,16,28043.2359260182
1676,19,17,28043.2359260182
1676,19,18,28043.2359260182
1676,19,19,28043.2359260182
1676,19,20,28043.2359260182
1676,19,21,28043.2359260182
1676,19,22,28043.2359260182
1676,19,23,28043.2359260182
1676,19,24,28043.2359260182
1677,19,0,1927.22225288582
1677,19,1,1927.22225288582
1677,19,2,1927.22225288582
1677,19,3,1927.22225288582
1677,19,4,1927.22225288582
1677,19,5,1927.22225288582
1677,19,6,1927.22225288582
1677,19,7,1927.22225288582
1677,19,8,1927.22225288582
1677,19,9,1927.22225288582
1677,19,10,1927.22225288582
1677,19,11,1927.22225288582
1677,19,12,1927.22225288582
1677,19,13,1927.22225288582
1677,19,14,1927.22225288582
1677,19,15,1927.22225288582
1677,19,16,1927.22225288582
1677,19,17,1927.22225288582
1677,19,18,1927.22225288582
1677,19,19,1927.22225288582
1677,19,20,1927.22225288582
1677,19,21,1927.22225288582
1677,19,22,1927.22225288582
1677,19,23,1927.22225288582
1677,19,24,1927.22225288582
1678,19,0,18159.1967562285
1678,19,1,18159.1967562285
1678,19,2,41821.7263077819
1678,19,3,44598.6988124383
1678,19,4,39105.8512142812
1678,19,5,33776.8978534856
1678,19,6,33776.8978534856
1678,19,7,33492.7885941768
1678,19,8,28622.1489804205
1678,19,9,28444.4343888559
1678,19,10,28444.4343888559
1678,19,11,28444.4343888559
1678,19,12,28444.4343888559
1678,19,13,28444.4343888559
1678,19,14,28444.4343888559
1678,19,15,28444.4343888559
1678,19,16,28444.4343888559
1678,19,17,28444.4343888559
1678,19,18,28444.4343888559
1678,19,19,28444.4343888559
1678,19,20,28444.4343888559
1678,19,21,28444.4343888559
1678,19,22,28444.4343888559
1678,19,23,28444.4343888559
1678,19,24,28444.4343888559
1679,19,0,14584.1913654366
1679,19,1,14296.5181275831
1679,19,2,14296.5181275831
1679,19,3,14296.5181275831
1679,19,4,14296.5181275831
1679,19,5,14296.5181275831
1679,19,6,14296.5181275831
1679,19,7,14296.5181275831
1679,19,8,14296.5181275831
1679,19,9,14296.5181275831
1679,19,10,14296.5181275831
1679,19,11,14296.5181275831
1679,19,12,14296.5181275831
1679,19,13,14296.5181275831
1679,19,14,14296.5181275831
1679,19,15,14296.5181275831
1679,19,16,14296.5181275831
1679,19,17,14296.5181275831
1679,19,18,14296.5181275831
1679,19,19,14296.5181275831
1679,19,20,14296.5181275831
1679,19,21,14296.5181275831
1679,19,22,14296.5181275831
1679,19,23,14296.5181275831
1679,19,24,14296.5181275831
1680,18,0,4606.04394940342
1680,18,1,4606.04394940342
1680,18,2,4606.04394940342
1680,18,3,4606.04394940342
1680,18,4,4606.04394940342
1680,18,5,4606.04394940342
1680,18,6,4606.04394940342
1680,18,7,4606.04394940342
1680,18,8,4606.04394940342
1680,18,9,4606.04394940342
1680,18,10,4606.04394940342
1680,18,11,4606.04394940342
1680,18,12,4606.04394940342
1680,18,13,4606.04394940342
1680,18,14,4606.04394940342
1680,18,15,4606.04394940342
1680,18,16,4606.04394940342
1680,18,17,4606.04394940342
1680,18,18,4606.04394940342
1680,18,19,4606.04394940342
1680,18,20,4606.04394940342
1680,18,21,4606.04394940342
1680,18,22,4606.04394940342
1680,18,23,4606.04394940342
1680,18,24,4606.04394940342
1680,18,25,4606.04394940342
1681,21,0,68628.5877548354
1681,21,1,93155.627697072
1681,21,2,93155.627697072
1681,21,3,93155.627697072
1681,21,4,117537.029282722
1681,21,5,117537.029282722
1681,21,6,117537.029282722
1681,21,7,119786.618608023
1681,21,8,119786.618608023
1681,21,9,124976.286648652
1681,21,10,124976.286648652
1681,21,11,124976.286648652
1681,21,12,124976.286648652
1681,21,13,124976.286648652
1681,21,14,124976.286648652
1681,21,15,123128.742171234
1681,21,16,123128.742171234
1681,21,17,123128.742171234
1681,21,18,123128.742171234
1681,21,19,123128.742171234
